CustomerID,Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn
6439,33,Female,8,66956.31476541435,2,0,1,100608.11442566008,0
6440,35,Female,7,81210.71955393002,3,0,1,76033.93073191786,0
6441,22,Male,7,57817.84816626232,1,1,1,40498.27959537232,0
6442,53,Female,6,6148.75009682192,3,1,0,16071.336979831576,1
6443,47,Female,4,47044.631387363115,2,0,1,85427.12344047971,0
6444,62,Male,8,13057.33307866399,3,1,0,27681.48227755806,1
6445,36,Female,2,71484.67752101705,2,1,0,140118.7141496288,1
6446,40,Male,7,68062.8915637602,1,0,1,31088.460188974146,0
6447,51,Female,3,99290.81920521134,2,1,1,14483.555459676549,0
6448,30,Female,3,62880.98017941077,4,1,1,46686.651964612305,0
6449,60,Female,7,80013.79423839417,4,1,0,34493.9258237081,0
6450,46,Male,3,26828.785088883255,1,0,1,120773.35151396811,0
6451,53,Female,5,34002.41352959797,3,0,0,50507.964875635524,0
6452,39,Female,8,91702.42523778373,3,1,0,44333.678004275,0
6453,69,Female,4,75519.22596257449,3,1,1,149273.17714964456,0
6454,69,Female,7,65526.91747976377,2,1,0,31008.650768683892,0
6455,64,Male,7,25402.769258304026,4,1,1,21899.795261840776,0
6456,53,Male,2,69857.79287251651,1,0,0,52787.374818881464,1
6457,26,Female,8,88676.36450419512,3,1,0,66712.64521476006,0
6458,56,Female,9,23079.76548946564,3,1,0,116459.3848701593,0
6459,68,Female,6,70612.39479158232,1,1,1,143762.1486210157,0
6460,36,Male,5,39369.39533975087,2,1,0,116914.7993477468,0
6461,55,Female,1,11876.741294061998,3,0,0,111729.38579534307,1
6462,23,Female,1,76346.0676533682,2,1,0,148802.7065220658,1
6463,69,Male,9,16713.678918433638,2,0,1,117150.92346935671,0
6464,64,Male,4,25289.627349037135,2,0,0,29534.645818919707,0
6465,32,Male,1,78294.20408786922,3,1,0,74614.16335379597,1
6466,37,Female,3,74213.27856246376,3,0,1,80490.64679939924,0
6467,26,Male,6,25418.306604439502,1,0,0,52673.44475718822,1
6468,49,Male,8,94096.46143463673,1,0,1,32998.559572503415,0
6469,21,Female,2,21528.52250771915,2,1,1,109643.67386790854,0
6470,67,Male,8,99362.22149640323,3,0,1,48849.252059123864,0
6471,35,Female,1,73789.98719514394,2,0,0,97451.690783656,1
6472,22,Female,2,39250.76905514027,1,1,0,55162.56395100684,1
6473,37,Male,8,13034.920666248396,2,0,0,80873.08628538907,1
6474,40,Female,7,32050.995515961367,4,1,0,57187.392476614805,0
6475,28,Male,5,19373.851146504872,2,1,0,67646.18744719282,1
6476,54,Male,2,62183.958649401924,3,1,0,112489.31273352048,1
6477,39,Male,9,35685.515313795666,2,1,1,133735.48695590667,0
6478,21,Female,5,29500.726124385703,2,1,1,81224.4021743357,0
6479,46,Male,8,75713.31917183721,3,0,1,95435.14864246907,0
6480,61,Female,4,23059.94348501831,4,1,0,131017.37545521987,0
6481,51,Female,9,58688.93174255046,3,0,1,30051.136152541876,0
6482,30,Female,7,19459.609282354562,1,0,1,32707.717725534116,0
6483,59,Male,2,71479.86077330956,4,1,0,60293.173595686916,1
6484,26,Female,3,62512.14837525967,4,0,0,53269.55928887754,0
6485,59,Female,2,79815.35151770311,3,0,1,148092.31747877965,0
6486,48,Male,5,6849.707476267897,2,1,1,88972.87649745369,0
6487,24,Male,2,21010.544950502153,1,1,0,83346.92791426601,1
6488,21,Female,5,15446.036055346569,1,1,1,91020.60956779434,0
6489,36,Female,9,19056.124028573664,4,0,1,132521.61252826007,0
6490,59,Male,2,10301.407913805071,1,0,0,44096.68763623874,1
6491,47,Female,9,56208.19014360728,4,0,1,81535.41906605255,0
6492,48,Female,7,59343.140705055455,4,0,0,47934.84699138044,0
6493,52,Female,7,84348.97555940103,1,1,0,119280.68353564969,0
6494,38,Female,5,41773.817644376264,4,0,1,118796.13568640783,0
6495,48,Male,8,53238.471307444765,2,0,1,144040.16060600962,0
6496,36,Female,7,99130.4059411111,4,1,0,72555.08837852653,0
6497,48,Male,6,53184.50833591791,2,0,0,32211.147283856353,0
6498,49,Female,2,57357.60877520161,2,1,1,135497.52480189182,0
6499,19,Male,6,99591.7414877384,2,0,0,134684.36651567582,0
6500,69,Female,2,99412.93814497726,1,1,1,42853.735638737526,0
6501,27,Male,1,42403.044559728696,2,0,1,48677.77431713949,0
6502,19,Female,9,63494.68296029644,1,1,0,53877.97501378926,1
6503,19,Male,5,48080.25078372532,3,0,1,73245.01040749636,0
6504,41,Female,4,72071.54516572003,2,0,1,126066.04553308521,0
6505,34,Female,8,93838.65211333915,4,1,0,30211.784674887494,0
6506,49,Male,5,30965.930837327327,3,1,1,108054.73076914993,0
6507,33,Male,7,81887.51704389413,3,1,0,59392.03059721661,0
6508,33,Male,3,65484.893277598014,2,0,0,37392.84224787445,0
6509,63,Male,8,28018.48012742173,1,1,1,57381.385801002725,0
6510,56,Male,8,79729.96581819937,3,1,0,84658.63179881041,0
6511,48,Female,3,42713.30191975715,2,0,0,138997.9639924501,0
6512,60,Male,9,12039.71754812949,3,1,1,97957.60736624454,0
6513,41,Male,8,99341.63572758093,3,1,1,94991.35815175826,0
6514,18,Female,1,42564.63329723189,2,1,1,25223.74515998037,0
6515,28,Male,8,54155.25473761613,4,0,1,21172.13608187208,0
6516,38,Male,4,80796.17307637607,4,0,0,28124.90355347715,0
6517,21,Male,6,96087.61351199335,4,0,0,23376.38958102506,0
6518,24,Female,9,87288.78499603157,3,1,0,90691.02090991764,0
6519,43,Male,5,52505.32078015666,1,0,1,73366.13494800715,0
6520,64,Female,7,54569.60755331153,1,0,0,10698.896505716522,1
6521,67,Female,1,28088.69366096629,3,0,1,59149.33139461091,0
6522,29,Male,9,46280.28781590837,3,1,1,27830.98123756102,0
6523,48,Female,6,94683.88821751473,2,0,1,148336.72975411316,0
6524,34,Male,4,72694.09439386563,1,0,0,74422.05829244555,1
6525,50,Male,6,1187.6990741532923,3,0,0,69657.72942801377,1
6526,28,Male,5,11650.6781822741,4,0,1,100184.40646138664,0
6527,45,Male,3,92381.12699578551,1,1,1,59993.09049521187,0
6528,49,Male,7,84871.93289276141,3,0,1,110172.04791478203,0
6529,18,Female,3,48616.44657483969,2,0,1,136671.12973328857,0
6530,64,Female,2,61697.82808672586,2,0,0,79845.62012146946,1
6531,45,Female,4,28964.60103807249,1,1,0,63609.22300356098,1
6532,59,Female,7,79283.0752100424,4,1,1,83065.55811911137,0
6533,24,Male,5,60331.74468894399,1,0,0,94497.37734603298,0
6534,19,Male,9,69482.57054559152,3,1,1,128678.36470527793,0
6535,59,Female,7,37490.98380089979,4,0,1,65227.1231888664,0
6536,41,Male,9,43043.800651148056,3,1,1,17200.40592603432,0
6537,21,Female,9,20768.20829644568,4,1,1,98302.73527830966,0
6538,61,Female,2,94805.25429208718,4,0,0,148162.95207682392,1
6539,36,Female,1,94655.70203865744,3,1,1,129593.14211945623,0
6540,43,Female,4,81775.1247239904,1,1,0,116155.83723539626,1
6541,28,Male,4,93555.51191991838,2,0,1,34710.27818212235,0
6542,57,Male,2,66532.80525803787,4,0,1,114806.69066109447,0
6543,67,Female,3,23465.18693030748,4,1,0,21406.723800584587,0
6544,60,Female,3,76021.05221924912,2,1,0,79148.51602468608,0
6545,28,Female,5,32527.62092417024,1,1,0,61925.965069049045,1
6546,62,Female,1,44048.16892984141,2,1,1,136740.08658107443,0
6547,20,Female,9,27435.01638553697,1,0,1,32377.00488858829,0
6548,29,Male,8,42362.191772126964,4,1,0,120443.90049759379,0
6549,20,Female,8,67931.7365656695,4,0,0,16791.666265185133,0
6550,59,Female,3,11061.056130502977,3,0,1,108245.66646613032,0
6551,44,Male,2,10520.692899301643,1,0,1,51128.94890272724,1
6552,66,Male,1,68377.00120881421,2,1,0,146627.8792052345,1
6553,19,Male,6,77958.11667746076,1,1,0,104044.0815943107,0
6554,66,Male,1,55146.6684712365,1,0,1,53246.767370103225,0
6555,33,Male,5,18164.101406746548,1,0,1,42972.94339298499,0
6556,19,Male,9,43075.68483609884,1,0,1,99503.22876336295,0
6557,47,Male,9,75817.55223840145,2,0,1,48182.26227929643,0
6558,37,Male,4,68573.31015524997,3,0,1,36152.749343469084,0
6559,55,Male,7,10986.547781937006,4,1,0,100673.75880222706,1
6560,45,Female,7,96914.7180958245,2,1,1,111400.18624927166,0
6561,42,Male,4,22336.388088633652,2,1,0,43323.96294693142,0
6562,49,Female,5,22038.95045804547,4,1,1,85022.1452939222,0
6563,27,Female,9,45985.72477454559,3,0,1,102908.13691331996,0
6564,59,Female,7,32724.312900004847,2,0,1,141868.33961364377,0
6565,57,Female,7,98398.5988644394,4,1,1,122480.66114379215,0
6566,50,Female,7,7648.977325413198,3,0,0,68914.07903467852,1
6567,30,Female,9,30643.919092327753,3,0,1,128217.02813202362,0
6568,58,Female,5,38272.216042729604,1,0,1,71837.15820067367,0
6569,59,Female,6,49345.89937219405,2,1,1,28217.731348915633,0
6570,64,Male,3,1640.6428726948752,3,1,0,57754.06310227163,1
6571,54,Female,1,8236.213180828056,2,1,1,122661.3614907782,1
6572,33,Female,2,25780.964272981157,4,1,1,143812.6687607516,0
6573,62,Female,8,55400.20816855962,2,1,0,147701.72564262807,0
6574,39,Female,1,76777.15701934723,3,1,1,99473.29891808587,0
6575,37,Male,7,68649.53488149492,4,0,0,76967.8740327947,0
6576,67,Female,5,56702.49127226106,4,1,0,32687.988976707937,0
6577,60,Male,6,39723.28397276593,1,0,1,24353.40302160868,0
6578,44,Male,8,87069.45022561538,4,1,1,82590.30879342607,0
6579,58,Female,4,45977.25432582604,3,1,0,111889.07191701344,0
6580,33,Female,6,29925.280560892996,1,0,1,55349.08880256993,0
6581,51,Male,3,62933.51148520573,3,1,1,104454.74189986028,0
6582,49,Female,7,69211.4996586309,3,0,0,89913.45589372907,0
6583,43,Female,2,39847.024485885544,1,1,0,141704.84064024757,1
6584,42,Male,8,2814.328104591457,1,0,1,39337.97040957375,0
6585,19,Male,7,9413.150023671058,2,1,1,92748.18534191423,0
6586,29,Female,8,84559.88918936618,3,0,1,67931.56692594892,0
6587,57,Female,2,5654.792118530793,2,1,1,46620.57696470331,0
6588,26,Female,3,59201.96670421323,4,0,0,60020.92126296754,0
6589,29,Male,4,18370.938544939185,4,1,1,51234.893686643416,0
6590,43,Female,9,22892.62912441771,2,1,1,83870.80474447616,0
6591,26,Male,5,27333.395973618113,1,1,1,88127.60276204952,0
6592,27,Male,6,3829.138619702044,4,1,0,131175.6094269582,1
6593,49,Female,1,17723.52741402924,1,1,0,119382.81372191267,1
6594,51,Male,4,65049.99845139404,2,1,1,52352.13191913695,0
6595,65,Female,4,49871.7136208005,1,0,0,140385.5399889606,1
6596,37,Female,8,79732.90857389358,3,0,0,131569.3882510186,0
6597,56,Male,8,6124.210655149353,4,0,1,97620.81482110765,0
6598,19,Female,6,88889.82962516311,1,0,0,12607.99457563713,0
6599,18,Male,8,99639.85318994729,1,0,0,39279.12641635674,1
6600,68,Male,9,1573.9972248782985,3,0,1,120504.69533418454,0
6601,53,Female,5,96764.00655399333,1,1,0,73526.5117016301,1
6602,41,Female,1,23586.271297102,2,1,0,27633.072505212556,1
6603,44,Female,1,69254.3138206037,2,1,1,67156.35393410381,0
6604,19,Female,2,29248.344310492623,2,0,1,39666.43733480036,0
6605,48,Male,2,52181.287874752044,4,1,0,134959.4355681472,1
6606,31,Male,5,51041.850983616576,1,0,1,134496.17660348947,0
6607,19,Male,7,36110.547944907215,4,0,1,64188.70549521379,0
6608,46,Female,7,71754.67682883337,4,0,0,29235.09015219052,0
6609,32,Male,4,59963.64818633143,1,1,0,60236.37273175548,0
6610,29,Male,4,50827.700394317566,1,1,1,28023.595096757264,0
6611,54,Female,3,98283.93119182566,2,0,1,52566.43927723723,0
6612,45,Female,2,94000.93261873264,4,1,1,117965.41500066522,0
6613,37,Female,3,95543.58457936614,4,1,0,50872.50144096186,0
6614,56,Male,8,88132.39598032879,1,0,0,86188.27178297429,0
6615,41,Female,1,25515.533875437977,4,1,0,26642.272064079978,1
6616,38,Male,4,34997.6030978181,3,1,1,58667.56190321538,0
6617,27,Male,7,23105.46195455079,1,0,0,15549.27341419573,0
6618,63,Male,5,98617.68872228464,2,0,0,86743.55660503604,0
6619,31,Male,2,15266.186976349116,3,1,1,58667.246022350766,0
6620,54,Male,1,36651.17555589056,3,1,0,132080.54785206568,1
6621,35,Female,6,19904.442471935647,2,1,1,64957.364048339085,0
6622,41,Male,5,22345.38121842532,3,0,1,88088.51672734384,0
6623,31,Female,3,24708.788480321153,3,0,1,146730.17787556944,0
6624,51,Male,9,63967.0675559954,3,0,1,99978.83036585759,0
6625,29,Male,3,7604.93701915278,4,1,1,80066.07926592068,0
6626,39,Female,2,57252.98736237841,3,1,0,23737.462166678313,1
6627,23,Male,5,81928.6236284103,3,0,1,124935.00072139704,0
6628,53,Male,9,76652.37766044309,1,0,1,99933.66742977696,0
6629,62,Female,8,15117.169828232547,2,0,1,25193.404104077385,0
6630,53,Female,6,91473.17347788053,4,1,1,44393.68110863586,0
6631,39,Male,3,77009.03814047741,4,1,0,85270.64460125458,0
6632,31,Male,6,530.2510932846061,2,1,0,16308.740663441147,1
6633,33,Male,5,73737.3633539586,4,1,0,110563.41349388835,0
6634,53,Female,1,73742.16786219986,4,0,0,41891.138223719936,1
6635,42,Male,5,49681.60805399847,4,1,1,78559.48041764298,0
6636,49,Female,7,4598.2416006372205,1,1,1,43830.077254682,0
6637,50,Female,9,57990.593828234945,1,0,1,78486.16633249781,0
6638,62,Male,1,76574.67600343093,4,0,0,36555.060809659546,1
6639,53,Female,3,27087.405532100063,2,0,1,93148.8839000563,0
6640,37,Male,8,66706.82182517875,2,1,0,137456.94184090503,0
6641,35,Male,6,35392.6195044382,1,0,1,123027.03244827567,0
6642,55,Female,5,57385.483290223114,1,1,1,43812.906948540534,0
6643,20,Female,2,38456.57494316247,3,0,0,79735.32799346367,1
6644,40,Female,3,30376.14660177791,1,1,1,69235.17865692137,0
6645,49,Female,2,85591.44754320444,4,1,1,145166.51671444468,0
6646,62,Female,1,75383.82591853767,1,0,1,121834.95782712867,0
6647,33,Female,7,34544.9133973149,3,0,1,25040.01291547616,0
6648,22,Male,3,43463.164161520894,3,1,1,33597.336099879874,0
6649,21,Male,7,69170.34178753459,2,0,0,108283.97520657886,0
6650,38,Male,7,81107.87805905093,2,1,1,32380.144588581716,0
6651,57,Female,8,68434.12628247125,4,0,1,143065.59693139503,0
6652,68,Female,1,54093.15806826384,1,1,0,149012.55896638206,1
6653,31,Female,5,95438.58319312717,3,1,1,118971.92127936255,0
6654,56,Male,9,77414.36197415636,3,0,1,13752.033504156992,0
6655,48,Male,7,11559.186039128866,2,1,1,77581.74882899981,0
6656,31,Female,1,55813.909879201914,2,1,1,66851.13130198455,0
6657,23,Female,8,40955.66413956515,1,1,1,121934.98983157349,0
6658,29,Female,3,79493.56367907937,3,1,1,50181.16590662043,0
6659,33,Female,4,4466.303385743197,2,0,0,64057.64604431494,1
6660,34,Male,4,41072.35699624281,1,1,0,23090.188384483594,0
6661,62,Male,8,31827.631534348588,1,1,1,57969.05211714946,0
6662,40,Male,1,14118.598457971832,1,0,1,146339.53832086927,1
6663,31,Female,8,37880.4115319572,2,0,1,141900.97956268178,0
6664,24,Male,9,67280.02781844791,2,1,1,115036.28885941452,0
6665,63,Female,9,36167.78850325263,2,1,1,137016.9117743197,0
6666,49,Female,5,58000.657535236525,4,1,0,39563.87095962947,0
6667,32,Female,4,59281.17959393091,4,0,1,97056.4615945863,0
6668,61,Male,4,58711.11270580332,4,1,0,79996.11335148847,0
6669,34,Male,9,52953.18839442055,2,1,1,69176.60565149323,0
6670,58,Female,8,11698.823568238791,2,0,0,55476.919174366165,1
6671,64,Male,7,21845.592743532594,4,1,0,131284.74288085217,0
6672,61,Female,3,80006.70762509892,3,0,0,77830.72645899783,0
6673,51,Female,4,50236.548892271014,3,1,0,111364.68852566369,0
6674,22,Female,9,70607.6315836315,3,0,1,108833.03413283729,0
6675,62,Male,8,56990.90802127616,3,1,1,29049.956386704023,0
6676,44,Male,1,3869.025450023833,4,1,1,16850.997798809673,1
6677,69,Female,3,79621.37690179005,1,0,1,127594.8443033035,0
6678,40,Male,2,6432.419452904947,1,0,1,78644.80529730378,1
6679,57,Male,2,94317.40511585731,3,1,0,123411.97443472104,1
6680,31,Male,8,21537.692170507584,2,0,1,51589.1346727101,0
6681,32,Male,6,51240.614346014954,3,0,0,130656.47597954283,0
6682,60,Female,6,6358.804246578653,3,0,1,126314.86788268897,0
6683,50,Male,4,89493.23786658212,1,1,0,63433.999872496875,0
6684,48,Female,1,97994.02545648043,2,1,1,67637.72864307107,0
6685,52,Female,7,14629.250272118989,1,0,0,59124.93592320628,1
6686,34,Male,8,29578.654249351977,2,0,0,14875.160249967686,0
6687,45,Female,2,1587.4421793847794,4,0,1,106272.48277188213,1
6688,36,Female,2,78696.54919674565,1,1,0,48182.55689562763,1
6689,63,Male,1,31146.43326814126,4,0,0,133761.92393075087,1
6690,40,Female,4,58883.746934183124,4,0,1,135632.80066701362,0
6691,49,Female,6,3921.8501280014584,3,1,0,111161.08885705366,1
6692,57,Male,5,71546.02666747475,2,0,0,35418.95845544584,0
6693,30,Male,4,52940.39633567269,1,1,1,22500.94894477722,0
6694,37,Male,4,72498.02459988352,3,1,0,124302.52336403367,0
6695,52,Male,7,78956.43131509639,1,0,0,135029.25524067212,1
6696,22,Male,7,8924.28661788337,4,1,0,59285.47746273837,1
6697,26,Female,2,57809.21207932251,1,1,0,59413.83072165498,1
6698,46,Female,7,64994.40338816218,1,1,1,64638.62703159475,0
6699,23,Male,2,51671.8753944995,3,1,1,125867.1229473025,0
6700,42,Male,4,18240.939826512225,2,0,1,108990.07405010932,0
6701,48,Female,1,79559.7284057737,1,1,1,27076.686774339785,0
6702,39,Male,5,99745.83288395984,4,0,1,98856.6801704066,0
6703,19,Male,1,96927.02524285228,4,1,1,11368.872394141286,0
6704,62,Female,4,77752.95649772313,3,1,0,109454.06870382388,0
6705,22,Female,9,41810.77227864215,4,0,0,117048.52443237443,0
6706,44,Female,8,33730.049784002214,1,1,0,124092.77875777632,1
6707,42,Male,6,6854.579910083181,2,0,1,97589.9670526379,0
6708,25,Female,8,41628.63037516904,1,1,1,35282.334618153116,0
6709,18,Male,5,15604.859773179902,3,1,0,121124.54929074248,1
6710,37,Female,7,25433.471350602842,4,0,0,135970.67829385656,0
6711,61,Male,8,89188.67731773511,1,1,1,98731.46002785642,0
6712,40,Male,7,96852.5631511219,1,1,0,48516.50235517428,1
6713,49,Male,4,94855.90004657603,4,0,1,35110.50103585846,0
6714,28,Female,5,19335.568584339093,2,1,0,42404.823038439994,1
6715,56,Female,6,90089.42082353229,2,1,1,12366.595564871597,0
6716,64,Female,6,14150.530090026514,2,1,0,11423.602749319516,1
6717,41,Male,9,50766.02078761499,4,1,1,51585.37891840305,0
6718,28,Female,2,64366.336726437345,1,1,0,139214.35999830737,1
6719,46,Female,6,46246.68731004188,3,0,1,96985.84382219847,0
6720,43,Male,3,95183.74354168086,1,0,0,64054.98828014809,1
6721,33,Male,2,33321.27230916051,4,1,0,11518.658780856014,1
6722,52,Female,6,52737.76630980636,4,1,0,148558.02128346905,0
6723,37,Female,4,7544.993547966361,1,1,1,73818.2143097863,0
6724,63,Female,5,85222.4580078157,4,0,0,148810.39671099524,0
6725,20,Male,5,41336.33959439446,1,1,0,110819.59373965031,0
6726,18,Female,3,70053.21155919973,1,1,1,17173.43915658918,0
6727,64,Male,4,68224.56310494183,2,1,0,130263.58961081304,0
6728,18,Male,3,67626.28928342467,4,1,0,84255.91527489483,0
6729,34,Female,7,50693.8278757441,4,0,0,73381.97714838624,0
6730,19,Female,1,27751.87905478407,2,1,0,116099.23815483322,1
6731,46,Male,6,62509.455856138644,2,1,0,118472.13057120811,0
6732,37,Male,4,96179.15038112181,2,1,0,121500.16496510399,0
6733,23,Female,1,83394.9255946314,3,1,0,116475.08968816692,1
6734,25,Female,1,10876.823155377657,4,1,1,99777.80727883987,1
6735,46,Female,5,2318.740158655008,1,1,0,104587.1241461029,1
6736,65,Male,5,49897.13568704347,1,1,1,130201.56204498802,0
6737,68,Male,7,77582.93517147361,1,0,0,106675.68724166686,0
6738,50,Female,4,31390.255316720726,4,1,1,24190.049969423584,0
6739,20,Male,9,70123.82779042276,3,0,1,100370.08792109955,0
6740,52,Male,4,93192.12642388091,4,0,0,33799.128881954,0
6741,22,Female,7,45898.45069346688,4,1,1,11995.414738410405,0
6742,44,Male,5,24415.965623062184,4,1,0,39983.341118466626,0
6743,61,Female,5,91775.78620802471,4,1,1,31616.69768338211,0
6744,29,Female,6,47226.39640037149,4,0,1,24293.402916176274,0
6745,37,Male,8,40783.930667511006,3,0,1,40098.14848679592,0
6746,62,Male,5,35336.1571540924,2,0,1,88899.70753004981,0
6747,37,Female,3,42301.69524388131,1,1,0,31205.772427418953,1
6748,26,Male,6,67365.78541823583,4,1,0,49121.358781149895,0
6749,56,Female,2,43371.9627220154,4,0,1,128942.89542980438,0
6750,21,Male,8,32422.388855922014,4,0,1,134327.17843392657,0
6751,68,Male,8,74363.76655597196,1,1,0,56631.81135010545,0
6752,36,Male,3,20297.142702439618,3,0,1,135853.1541247761,0
6753,55,Female,8,20193.37246408881,1,0,1,92001.88781579054,0
6754,44,Male,9,69643.55365489567,3,0,0,41691.5766202734,0
6755,62,Female,5,86670.65301894731,2,0,1,115601.07671951095,0
6756,60,Female,5,24121.083949712942,4,0,1,139093.18026329175,0
6757,30,Female,6,19112.497497642955,3,0,1,102293.01586140905,0
6758,30,Male,7,67030.58812907523,1,0,0,38186.30200620563,1
6759,39,Female,3,62080.25217731528,3,1,1,22023.210734413748,0
6760,45,Female,5,44725.23465196122,3,0,1,42117.675898867536,0
6761,69,Male,1,9586.063984832794,2,1,0,57391.190758708995,1
6762,64,Female,5,9178.543098187341,4,1,0,56722.9425609842,1
6763,62,Female,4,77734.17890443545,4,0,0,79796.43062190968,0
6764,39,Male,1,45176.911739568546,1,1,0,80723.69024447286,1
6765,60,Female,7,85796.7091241559,1,0,0,76000.56562611909,1
6766,36,Male,1,57473.36515388623,2,1,1,58135.34262360743,0
6767,25,Female,8,61873.81412176327,3,1,1,24956.266337418674,0
6768,69,Female,2,93419.44419085537,3,0,1,68564.56080980333,0
6769,25,Male,5,16461.5894039438,1,1,1,148006.4479433254,0
6770,59,Female,6,54302.42292969959,4,0,1,101542.48223182268,0
6771,43,Female,9,5813.859996603476,3,1,0,71568.82860853265,1
6772,65,Female,7,35892.50478821191,2,0,0,21688.68793070661,0
6773,68,Male,6,14809.849980120514,1,0,0,39854.82066875362,1
6774,43,Male,5,18783.596228457056,3,1,0,90450.62116072461,1
6775,40,Male,6,93479.4720060528,4,0,1,79702.33839072086,0
6776,60,Male,4,61068.25282048808,4,0,0,12687.308758969939,0
6777,30,Male,1,89215.81331898143,2,1,1,22073.01644722538,0
6778,45,Female,9,44352.01843907496,2,0,1,59841.20135699445,0
6779,26,Male,5,59764.334666338335,1,1,0,29715.609596238068,1
6780,37,Male,8,3209.4512192926363,1,1,1,144097.97505682323,0
6781,36,Male,7,46950.22322743341,4,1,0,14776.477279083472,0
6782,65,Female,8,56405.66733437882,4,0,0,146366.91217920947,0
6783,56,Female,1,1677.7714265544973,3,1,0,101917.52083650471,1
6784,68,Male,9,78948.91768236403,3,0,0,67011.8813510008,0
6785,29,Female,1,29542.298427660553,3,1,0,85520.55645732288,1
6786,32,Female,3,45248.707496077026,2,1,1,67417.45970119482,0
6787,48,Female,8,53563.02853048245,2,1,1,90249.06751328536,0
6788,31,Female,1,99219.71531284334,3,0,1,31280.861578619613,0
6789,28,Male,1,9918.414687418286,4,1,0,26801.849256285383,1
6790,43,Male,6,55527.9562224498,1,0,1,84002.69465369645,0
6791,59,Female,5,53059.41458002693,2,0,1,19987.552098262768,0
6792,44,Female,6,6890.969560318216,2,0,1,50947.802370566285,0
6793,28,Female,3,63393.83601951246,3,0,0,139765.30461138784,0
6794,55,Female,6,28685.44338938106,1,0,0,132669.83516870323,1
6795,51,Male,2,10376.79661646207,2,1,1,126396.32135709167,0
6796,60,Female,8,17864.19309184527,1,0,1,81002.91610694765,0
6797,36,Male,6,82360.32332153927,2,1,1,13903.858643647392,0
6798,23,Female,4,10412.476243739387,1,1,1,26991.696596268343,0
6799,63,Male,4,46692.738824032465,1,0,0,138723.15048451637,0
6800,69,Female,7,19527.312117922123,2,1,1,127097.02649458444,0
6801,55,Male,3,16231.986208501203,1,1,1,62713.05510012091,0
6802,66,Male,3,20571.175941707254,4,0,1,112056.57488319848,0
6803,59,Male,6,49278.29345196203,2,0,0,129633.89105056044,0
6804,45,Female,9,23778.84211115713,2,1,0,96846.98393553718,0
6805,18,Male,1,9673.295035256035,4,0,1,129493.77255046905,1
6806,52,Female,5,80140.08692471686,1,0,0,44254.361101653965,0
6807,57,Male,1,53982.14031716857,4,1,0,74699.00454868344,1
6808,25,Male,1,15685.365236857218,2,0,0,91065.84987419008,1
6809,69,Female,3,47142.98486321701,4,0,1,98362.04256787171,0
6810,64,Male,3,6836.2499872909875,1,0,0,148178.64515961366,1
6811,24,Female,4,58042.986361875846,4,0,1,128430.3873725612,0
6812,28,Female,3,34030.481959798155,2,0,0,17736.527825893692,0
6813,56,Female,6,10352.852963016412,1,0,0,33678.67662209821,1
6814,21,Female,4,18364.384986839745,2,1,1,101999.87486778984,0
6815,42,Male,8,34570.27048507265,2,0,1,43671.404149855545,0
6816,29,Male,1,80640.74542922428,3,1,0,32255.50785369087,1
6817,43,Female,8,17375.569622982333,2,1,0,103331.12350748634,1
6818,55,Male,1,10966.422149279832,2,1,1,85099.43718668328,1
6819,63,Male,1,51593.90064656842,1,1,0,122726.5968459862,1
6820,29,Female,7,55869.69639802648,1,0,1,54710.56760888885,0
6821,60,Male,1,9024.131766741717,1,1,1,56158.547191680096,1
6822,68,Female,9,28448.447920730203,4,0,1,31068.874779735386,0
6823,54,Male,8,26276.403791425408,4,1,0,101316.14044400511,0
6824,63,Male,1,18622.160946111533,1,1,0,109244.85820131107,1
6825,41,Female,2,31563.812720065376,4,0,1,29379.755166469437,0
6826,33,Male,2,3710.851153829664,3,0,0,45575.8817845399,1
6827,30,Male,2,65154.97829534784,4,1,1,31597.98443180558,0
6828,42,Female,6,98848.71450338411,3,0,0,114674.77957986406,0
6829,69,Male,4,63404.67674692488,1,1,0,39273.68214902724,0
6830,21,Female,8,36107.64505437862,1,0,0,31314.519042650012,0
6831,28,Male,1,66791.03011456768,4,0,0,19779.239048122334,1
6832,49,Female,4,57151.59210235763,1,1,1,126381.92639166571,0
6833,66,Female,5,84675.79305873446,1,0,0,27357.080838717684,0
6834,24,Female,9,62187.45609820005,2,1,1,14153.387541033415,0
6835,63,Female,5,63407.63546212487,1,0,0,19002.744849132523,0
6836,28,Female,3,22166.418827299338,2,1,1,61356.32209795875,0
6837,45,Male,4,41562.72385375932,1,1,0,93531.35570170016,1
6838,58,Male,7,34441.606025567715,3,1,1,65748.65905852822,0
6839,40,Female,1,1142.518740375098,3,0,0,73756.96886671308,1
6840,62,Male,6,31328.072938906138,1,1,1,138702.76391368336,0
6841,40,Female,8,48606.212432295026,3,1,0,116248.96258620897,0
6842,67,Male,1,59984.86332100811,3,0,0,57745.78246902593,1
6843,45,Male,8,93456.89467104553,3,1,0,31604.041521592637,0
6844,60,Female,7,23911.37593598164,4,1,1,114884.14229248991,0
6845,64,Female,1,15242.899110855835,3,1,1,90293.32880966779,0
6846,43,Male,9,86944.5688998958,2,0,0,144714.53620253774,0
6847,42,Male,3,94184.74940884476,4,0,1,137181.92867203624,0
