Age,Gender,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Churn,PCA1,PCA2,Cluster
24,0,9,27235.34131334612,3,0,1,136492.34949856772,0,56121.88955662299,-22689.905787143332,1
47,1,5,99270.1162290512,1,0,0,147333.04392375785,0,67154.3582852478,49315.7473799424,2
67,1,9,31646.247432764263,4,1,0,146925.75154525082,0,66567.00007989474,-18306.797150713042,1
26,1,9,87882.61386551977,2,0,0,92006.5341528496,0,11797.722166538952,38075.60761647323,2
52,1,8,39735.595410605725,1,0,1,88327.58629305437,0,7990.582640037523,-10061.443931464564,1
25,1,8,24605.48420309303,2,1,1,74026.78663741554,0,-6350.454572703675,-25153.421636043684,1
41,0,4,22616.325046035523,3,1,0,51971.17320201511,0,-28411.28643013702,-27083.844537835572,0
36,1,4,85019.12818498783,4,1,0,56726.0900521967,0,-23490.22163650889,35306.07608306126,0
53,0,2,30875.298631287675,1,1,1,40205.29467636502,0,-40155.13137206675,-18793.57031065437,0
67,1,4,33856.3008959747,3,0,1,143801.16791681352,0,63448.31241256728,-16088.431449310963,1
69,1,4,19699.305583894056,3,0,1,96775.7233406982,0,16385.3376224409,-30120.158243856604,1
60,1,6,96132.47181162168,4,0,0,140824.84454303153,0,60637.82718748432,46195.44397556369,2
44,0,3,24474.39405988301,2,0,0,64197.59179824078,0,-16179.96353916575,-25258.338352821247,0
49,0,2,24744.361898161205,3,0,0,51747.28102523059,1,-28629.51128486448,-24955.2190563449,0
31,0,8,94389.78902546958,4,1,0,28584.29004400672,0,-51606.96990905107,44751.639075486695,0
35,0,2,90089.88549951828,4,0,1,52034.42718426959,0,-28168.36557304243,40389.308279149256,0
45,1,8,24891.088317991016,1,1,1,134622.48506014695,0,54245.789619090196,-25029.171443182455,1
46,1,7,86472.55695179894,3,1,1,91518.66781836764,0,11306.102987021644,36666.85477723323,2
33,0,3,24982.32130861169,2,0,0,73346.92418584251,0,-7029.311141664133,-24774.775545137712,1
52,0,6,8446.416485287444,2,0,0,89554.93531353178,1,9134.611166305578,-41353.7800883026,1
64,0,6,82036.1348395825,3,0,1,134976.49711025335,0,54751.96508830045,32114.729828992487,2
48,1,5,77155.81578152862,2,1,0,36995.17386067526,0,-43242.00607927969,27495.330606754876,0
21,0,8,29466.712169147148,4,1,0,145192.30990796423,0,64827.760754432835,-20481.70890636202,1
54,0,5,9013.898512260932,4,1,1,103267.21319233208,0,22848.35152102061,-40822.812827676265,1
34,1,7,20643.888447714777,3,0,0,129749.02997728888,0,49361.04241178796,-29263.379323111054,1
56,0,6,77105.65709064653,2,1,0,83556.96176226107,0,3319.4832266080484,27321.188378325525,2
65,1,7,96474.78149424266,4,1,1,43129.30210749222,0,-37056.45737887631,46797.89400390197,0
63,1,9,25900.207179449153,3,1,1,89440.81102065548,0,9066.962902178871,-23899.747386037914,1
43,1,3,81825.88010354491,4,1,1,19511.537543485934,0,-60713.14508991732,32211.933420007605,0
65,1,7,22793.26573371544,3,0,0,129307.32288666928,0,48925.06034691732,-27112.83349604136,1
56,1,3,67960.03918250836,1,1,1,100941.07418156735,0,20679.18126436534,18129.312857374905,2
58,0,2,8361.346903152633,1,0,1,49599.99485642388,1,-30820.414134416504,-41332.45822598739,0
21,0,7,58529.564038226,3,0,0,48425.709493154834,0,-31861.10867366507,8838.70792298529,0
47,1,4,26918.989119471815,1,0,0,136392.84272883044,1,56021.54087192986,-23005.991901172576,1
47,1,1,92584.5948733657,1,0,1,127726.9939060598,0,47530.5757159358,42682.45628847255,2
39,0,6,28975.08887789536,2,1,1,116835.21413474428,0,36469.45651373762,-20897.82180283855,1
28,0,6,39844.06948623066,1,0,0,68070.86638311455,1,-12265.77672497998,-9899.031082888323,0
19,1,6,84067.91111545809,2,0,0,132150.71186464874,0,51931.59981951445,34154.023350644486,2
61,0,2,43827.45825467943,1,1,0,44564.617274743905,1,-35761.33546301742,-5853.06451640575,0
29,0,1,23841.22517949184,1,1,1,13395.548494682707,0,-66983.51279683725,-25756.230412214336,0
47,1,3,54754.43208942972,4,1,0,70587.79418719203,0,-9709.15476550837,5004.576635868783,0
53,0,2,83999.1195649982,3,1,1,138733.54090422406,0,58514.22250507581,34067.703423105915,2
35,0,6,43317.76120046524,1,0,1,89971.78213331757,0,9644.31108538786,-6483.668965982579,1
43,0,6,13288.848920486762,3,1,1,42121.00509800449,0,-38286.256604220485,-36385.05878300625,0
24,0,5,38308.69131145168,3,1,0,101114.9823781716,0,20774.133731944457,-11522.392964850034,1
18,1,5,95447.51330941914,4,0,0,114297.99588992714,0,34109.248489142585,45581.12302538785,2
43,0,9,7202.16203657722,3,0,1,87047.29588088777,0,6623.667407819405,-42591.35283574466,1
40,1,5,40844.51724480198,3,1,1,127963.72330982918,0,47629.53189614085,-9058.068267094932,1
43,0,6,64802.87939401654,1,0,0,92932.16286842726,1,12661.891466770248,14993.490219273117,2
62,1,4,7851.772621182285,4,1,1,23442.88241997753,0,-56978.79070310465,-41772.38011302388,0
23,1,1,34495.25470030681,3,1,0,123336.31174813176,1,42985.22998307277,-15394.986527921268,1
23,0,4,94057.83539402632,1,0,1,30489.86799978144,0,-49702.28266433206,44414.61249071381,0
61,1,2,3063.5692206143262,4,0,0,133585.72291573274,1,53150.90938525145,-46853.85249253559,1
25,1,3,75174.1879505943,1,0,1,83058.30241697453,0,2815.6824314938713,25391.053911894873,2
41,1,7,84137.49661359962,4,0,1,112461.34186723636,0,32242.485019075742,34276.03702313825,2
39,1,7,27706.072541775015,4,1,1,146093.2876555737,0,65724.04719965787,-22244.741399840557,1
36,1,1,21471.436951981228,2,1,0,70472.0401023962,1,-9913.53372513107,-28277.99227742201,0
54,0,8,91482.08935862072,2,0,0,74361.05815689615,0,-5838.106536499879,41722.05633134276,2
35,1,7,76400.16954807244,2,1,0,125618.42280698357,0,45378.91649931877,26503.702999955007,2
48,1,1,11338.07096070023,3,0,1,25433.285764379427,1,-54979.11124046374,-38291.39413266977,0
54,0,8,21219.72555164029,1,1,1,13877.845594499098,0,-66508.19776396899,-28379.005002121983,0
47,0,2,62135.515499255445,4,1,0,94604.31579034677,1,14326.935882291,12321.683208279734,2
59,1,8,41941.69288968924,1,1,0,33452.76918433073,0,-46878.16554543545,-7709.234808807283,0
50,0,3,50417.43704378998,3,1,0,45803.3518840824,0,-34505.05764458258,733.5924375203176,0
27,0,7,95154.24351022676,2,1,1,146679.1886506588,0,66489.54558035232,45201.630329132786,2
54,0,6,42023.54631919739,2,1,0,101440.72662414316,0,21109.76879766831,-7808.418518749233,1
29,0,5,88168.1995814269,1,0,0,129806.77491091608,0,49598.589381048834,38260.53866205553,2
47,0,2,66074.47186605733,1,0,1,135690.7464283952,0,55423.70942724512,16151.221558408542,2
44,0,2,12161.945871355618,4,0,0,26989.003574590763,1,-53421.205168399196,-37471.66467308623,0
56,1,1,74450.70366477197,1,1,0,139888.8525434307,1,59644.10474827133,24516.245033647872,2
26,1,9,52020.907395631475,4,0,0,131312.68615948566,0,51008.2430548487,2109.3647195251833,2
38,0,8,22509.725039198856,4,1,0,16347.969029687076,0,-64034.6481776877,-27095.587474304783,0
29,0,8,28954.932308229807,2,1,0,146809.06684531973,0,66443.14924069181,-20997.792020486482,1
46,1,1,55733.24247507513,1,1,1,74164.37303426607,0,-6129.9822477898415,5973.859914673441,0
50,0,5,60170.249014579305,2,0,0,146428.3777291438,0,66145.58103812525,10218.427707540606,2
60,1,6,96817.640402948,4,1,0,125339.62349611516,0,45154.48549065973,46921.843846555224,2
32,0,2,85472.01364105933,2,1,0,71618.78759201484,1,-8596.370979529573,35719.30398362206,2
19,1,5,20583.92869952762,2,0,0,81618.04064414799,0,1230.0639838735078,-29195.17670660938,1
69,1,6,77399.20705671454,4,0,1,48513.651676484675,0,-31722.92090307067,27708.049863837085,0
56,0,9,829.1808151645541,3,0,0,78168.77276860527,1,-2271.7940032188635,-48940.669928973635,1
61,0,1,12980.8461165144,3,1,1,25048.93226360586,1,-55359.08897226276,-36647.60135576203,0
35,0,3,19970.04160662832,1,1,0,137208.90708629516,1,56819.09877428469,-29957.08777443043,1
20,0,9,59719.935265913795,2,0,0,109849.6937175933,0,29565.827478899402,9865.51648440893,2
24,1,1,19468.50063001867,1,1,0,122728.94134672316,1,42337.84882597545,-30420.070033563294,1
60,0,1,36527.29420353071,2,1,1,84357.10972166035,0,4011.5771895121434,-13259.161267657248,1
35,1,1,24277.978214207953,1,1,0,27588.743467810684,1,-52789.205137390236,-25357.272257677807,0
61,0,7,33741.66243799633,1,0,0,85214.25121989207,0,4861.298132330368,-16047.06553567748,1
55,1,5,94245.1444734066,4,1,0,56088.87623571626,0,-24102.866270389917,44533.756418195095,0
54,0,6,99737.635259543,3,0,0,11414.812325552615,0,-68762.14652169788,50145.1848561054,0
50,0,8,68572.21062641092,3,0,0,96105.0110250282,0,15844.765300633037,18754.359496813202,2
61,1,2,57230.78714556809,3,0,1,129510.89139363328,0,49220.32759634005,7324.023771167565,2
48,0,2,70844.78458162832,4,1,0,109477.28818269868,1,29223.046403332497,20991.31798768852,2
28,0,3,77165.22004189083,3,1,1,41294.53425107963,0,-38942.63598193481,27493.286595782447,0
21,0,3,73901.27436095144,4,1,1,124678.64777111364,0,44432.490727934564,24007.31908848286,2
35,0,3,8189.252820000481,2,0,1,53329.92774560869,0,-27090.952824482738,-41514.48367751446,0
21,0,4,31029.3419286774,4,0,0,40587.9626135618,0,-39772.05475768267,-18640.54651093831,0
66,1,3,34343.13817897497,1,1,1,144559.8503337095,0,64208.28847432409,-15603.6160959505,1
51,0,2,36925.447415014125,1,1,0,12323.60559689669,1,-68020.61141038299,-12669.200221812825,0
46,1,9,34431.3778651542,2,0,1,33459.67919231031,0,-46891.253925291574,-15219.541603892001,0
41,0,6,78709.22974503276,2,1,0,75380.14460328259,0,-4853.0350555975165,28946.5284015632,2
39,0,3,74760.46678843783,1,0,0,33389.68882853819,1,-46853.85665373869,25109.59071471006,0
19,1,9,460.0302892651786,3,0,0,33361.730347718316,1,-47079.66071253579,-49190.50792227771,0
61,1,4,29638.152349471904,3,0,0,98808.7635867084,0,18444.835567749673,-20186.760247095444,1
23,1,4,62366.36477853256,3,0,0,124664.21703873535,0,44387.34514977159,12472.488824670538,2
59,1,8,12026.562198879954,2,1,1,102626.44296204337,0,22215.60563965571,-37808.453594453385,1
42,1,7,7119.829448553239,1,0,0,24203.308702259357,1,-56220.31621393503,-42506.34553364302,0
38,0,7,82839.81194984817,4,0,1,135352.98623606114,0,55130.592771769865,32917.40158919697,2
33,1,7,45268.42721720691,2,1,0,139184.69691924792,0,58862.24558214146,-4664.0529411423995,1
48,1,5,85568.73679208534,1,0,0,49340.35655751895,1,-30874.465406014213,35875.34930843539,0
31,0,7,82355.27271765655,3,0,0,87435.7554843567,0,7212.2416430615995,32560.457033263323,2
56,0,4,89337.05221405857,3,0,0,77933.12637670385,0,-2271.7627279458393,39567.51516584548,2
45,1,8,4827.4563560647075,3,0,0,103551.46168998476,1,23121.45140095557,-45009.99703111673,1
49,1,9,18613.006610838456,1,1,0,146912.4977154842,1,66519.04158279092,-31339.956472102254,1
45,1,3,29614.31644014205,3,1,0,148093.24847360837,0,67729.08218624115,-20341.829720499576,1
68,0,7,13623.038783786013,1,1,0,81280.20563400332,1,873.6950934206106,-36155.14237637271,1
66,1,9,48546.98207857142,2,1,0,22872.952747069256,0,-57440.35602228528,-1075.797333690367,0
26,0,1,79897.68900390586,4,0,1,56826.15374203797,0,-23403.79560337354,30184.388613922383,0
62,0,2,95118.18108497043,3,0,1,67899.30881399168,0,-12290.150825908044,45375.34137096555,2
39,0,7,88957.4134476466,2,1,1,84848.67080076254,0,4642.746204765004,39169.46318780271,2
49,0,2,45733.66800158083,2,0,0,144451.85189602608,1,64130.620795128154,-4212.83907477522,1
22,1,7,63649.110137095224,1,1,1,46738.45423474112,0,-33534.72573049701,13962.728657432774,0
40,0,1,23069.612344865287,2,0,0,85136.28055452014,1,4754.91034475193,-26718.870170643742,1
22,0,3,40300.89999319198,1,1,0,50746.68431844325,0,-29588.680960970327,-9396.071740113359,0
59,1,5,87118.2595420003,1,1,0,138724.66067616723,0,58513.64791290987,37186.85598591682,2
49,0,6,2919.752201948078,2,1,1,148594.07743495025,0,68158.82768630174,-47037.632918457486,1
27,1,9,53275.92726434743,1,1,1,131903.49730866568,0,51602.393952983446,3362.8069385919734,2
56,0,9,87279.82978990213,1,0,0,57424.10287651373,0,-22786.19144812056,37564.91101498005,0
32,1,3,12200.987385076043,1,0,0,48903.76313094867,1,-31506.419402659216,-37490.97744015964,0
24,0,8,98254.6201951122,2,0,1,70363.88550465867,0,-9817.231410335895,48505.206748963545,2
46,0,4,1239.1463981169193,4,1,1,114660.6486327129,0,34221.0440917189,-48627.87556847074,1
64,1,7,88612.00114631643,1,1,1,11304.169958598442,0,-68902.4135464285,39019.88479841996,0
20,0,6,35367.257439496694,3,0,1,149315.56213689985,0,68966.71020503955,-14592.163860426357,1
36,0,8,13269.058167776271,2,0,1,133677.59052702272,0,53269.95150579391,-36648.644343642176,1
27,1,6,15735.81752545351,2,0,1,13334.174403720865,0,-67066.46958319173,-33861.44590443772,0
45,0,4,70117.87183542708,1,0,1,63494.021286211675,0,-16761.99309487796,20386.85105929744,0
46,0,2,87071.9676655944,2,1,1,106296.76820396478,0,26085.747080022265,37226.91256227301,2
32,1,7,64106.63538067879,3,1,1,43796.82131628851,0,-36475.129884808615,14428.085193398801,0
52,1,4,92872.4971360753,4,0,0,29997.420364835067,0,-50197.884710432336,43230.589707989646,0
23,1,9,84247.87950568991,2,0,0,98104.57749197616,0,17886.06538138434,34424.648406321045,2
29,1,9,903.1806940650422,2,0,0,136493.56320422652,1,56052.986577563206,-49021.97628722622,1
64,1,7,66942.96644301347,2,1,0,143783.06514362717,0,63518.31213969331,16998.165002454865,2
55,0,5,30463.468871429257,1,0,1,11436.862879715962,0,-68924.55778102441,-19128.794657653572,0
30,1,3,45450.00117204101,3,1,0,132424.0294760775,0,52102.08558540301,-4464.477471165599,1
46,0,3,9403.074813422674,4,1,0,88507.50677476884,1,8089.733682789534,-40394.336080132205,1
36,1,9,28209.91618716504,3,0,0,43278.601839764226,0,-37088.93250726632,-21467.126836311392,0
20,0,9,63268.596743250746,3,0,1,96372.11908312018,0,16097.74992419465,13450.053173429267,2
25,0,4,21838.2130256324,2,0,1,149410.42744217633,0,69025.5503531224,-28121.41291783918,1
25,1,1,64753.666827119305,4,1,1,48664.12741059674,0,-31606.11817579092,15062.153791303455,0
37,0,5,92303.21707966724,3,0,0,48764.357688252,0,-31432.52985683777,42611.3394814267,0
64,0,8,494.0305004957235,4,0,0,107851.94454392097,1,27410.38014590343,-49354.85875961801,1
21,1,4,78577.07197298584,1,1,0,16049.058497973154,0,-64184.26281968583,28972.356624652653,0
68,1,4,64131.88801631883,2,1,0,124876.61055683155,0,44604.43932139524,14237.440235774215,2
38,1,9,4663.276273379224,1,1,1,101354.04914287984,0,20923.60943555391,-45168.32530870694,1
20,1,9,79016.71372452204,4,0,1,127766.7781682548,0,47534.23145141659,29114.51731088626,2
62,0,7,22452.103513713108,2,1,0,42303.610824888536,0,-38079.251722144705,-27222.322918660273,0
25,0,8,26582.054072262483,1,1,0,128606.6313806231,1,48234.4598401149,-23322.192795230305,1
40,0,4,9351.568246937337,2,1,1,72805.89257951474,0,-7611.962025984685,-40404.03254717749,1
33,0,8,53437.98153432594,1,1,0,28581.112661302097,1,-51719.192852069136,3799.9852259506297,0
30,0,6,49822.37402682267,3,1,1,136199.16352425612,0,55888.848908561355,-102.17246164147218,1
20,0,3,34717.4506336289,2,0,1,108701.8407025335,0,28351.402464049897,-15133.823030929678,1
65,1,7,16875.380776677306,4,1,1,33559.918986387616,0,-46837.76212342099,-32775.74337309492,0
26,0,3,83795.35544990658,2,1,0,44510.685390521365,0,-35708.841674247924,34114.834601460774,0
31,0,7,87637.84300676717,4,1,1,47640.8954769622,0,-32568.410969921002,37948.97348046241,0
30,0,5,54057.96107136721,1,0,0,144866.78621647254,1,64567.71930087179,4110.319609622195,2
24,1,4,24422.533359937817,1,0,0,134064.80289989838,0,53686.861680967806,-25496.23975139812,1
32,1,3,9611.006569868396,4,1,1,58488.3184859593,0,-21928.794570679092,-40106.470617553714,0
24,1,8,86854.41674915627,1,1,0,75329.1730410388,1,-4882.317690961514,37091.82225869738,2
55,1,4,9605.27195895543,2,1,0,49939.18808922898,1,-30477.90982248079,-40089.44077607916,0
51,0,8,1318.0037749451312,1,1,1,113970.8121193232,0,33531.42002525406,-48547.18159165675,1
58,0,3,46939.75773386387,4,0,0,32569.280988703216,0,-47748.34187315279,-2708.8351490713467,0
39,0,9,73127.10219793342,4,0,0,57405.998845678696,0,-22841.981067984474,23412.281809073822,0
41,1,6,45753.70044770406,3,0,0,94854.62575054016,0,14533.623786024036,-4060.7402851808947,1
66,0,5,5141.06069865361,4,1,0,132828.22696536192,1,52398.94804170808,-44774.351337169945,1
54,0,5,69002.91134218228,1,1,0,98977.03606800632,1,18717.927040882452,19177.41111815771,2
61,0,3,64233.26205578509,4,0,0,141561.70275347654,0,61289.742270782604,14294.385218741845,2
18,1,2,68152.9731124555,1,0,0,140313.2994679622,1,60051.78053091389,18217.40660885731,2
27,1,6,21120.249134904945,1,1,0,110561.92482434367,1,30175.273690851638,-28735.929318773644,1
60,1,1,79569.84091451991,3,0,0,49018.26988437007,1,-31212.524608881293,29877.332341461784,0
33,0,7,47916.82117481334,1,0,0,105631.0699379989,0,25315.789641352545,-1926.3225061117628,1
63,0,5,53635.28105904403,4,0,1,36983.278595153555,0,-43316.53119861204,3974.9109415938874,0
25,0,4,54583.00096542491,4,0,0,56648.65837487932,0,-23648.69774643507,4870.26295194211,0
66,0,9,28680.6437071201,4,0,1,116105.91771555223,0,35739.37876396789,-21190.32398027435,1
42,1,1,25013.41043370423,1,1,0,129088.47055964496,1,48712.120442058076,-24892.11390748222,1
67,0,4,476.61304815364014,4,1,0,68347.6443362111,1,-12093.826374741038,-49267.08496183386,1
29,1,3,39661.03420554003,2,1,0,83281.16283939648,0,2943.9784306209476,-10122.567360816094,1
42,0,6,48510.298393906545,2,1,1,64058.60084702477,0,-16254.951725703992,-1222.149128469362,0
34,1,5,74280.37456552986,4,0,0,77102.02858687288,0,-3142.9502671967493,24513.10393046162,2
43,0,7,6662.696094429998,1,1,0,81748.26896115304,1,1323.2227956188435,-43116.706733122686,1
63,0,1,92398.94123987111,4,0,0,106856.82502827366,1,26659.98654807522,42552.375941191516,2
65,1,5,26395.84682470415,2,0,0,115073.42502114996,0,34700.805818253706,-23472.363464335594,1
31,1,2,36672.06901282478,1,1,1,146502.27397047356,0,66156.90648778978,-13279.865754074875,1
58,0,2,4836.24655952618,4,1,0,71271.21113504171,1,-9158.66124502098,-44915.25171415367,1
53,0,2,65313.64108181233,1,1,1,21639.575909145784,0,-58629.082652387515,15694.086440224797,0
40,0,9,70892.27973898669,4,1,0,106343.28711238988,0,26089.18287357714,21047.15812821575,2
60,1,3,92879.12172897656,3,0,0,79758.42725572504,0,-437.0365555978933,43104.71175098695,2
23,0,4,33682.900331522884,1,0,1,127743.0483151446,0,47389.78780708586,-16219.072178848604,1
64,1,5,25736.872987823343,2,0,1,30516.207124091237,0,-49857.86701118157,-23906.17784827112,0
22,0,4,72608.65035708707,2,1,0,100287.95946311008,0,20038.446922728894,22779.646659271813,2
60,0,4,70680.08884429278,2,1,1,74296.1740140197,0,-5958.381533752603,20920.302334878892,2
42,0,5,93712.40578533868,2,0,0,68702.42402731786,0,-11490.781822339413,43967.4325414236,2
35,0,9,20531.862423328395,4,0,0,89081.23185054104,0,8693.090164930458,-29267.115623856113,1
30,1,9,70529.26226945352,4,1,0,105785.58290418037,0,25530.513960794255,20685.62699036621,2
60,1,6,6686.857718935424,1,1,1,129129.84243086878,0,48704.6927046137,-43218.71181892745,1
31,0,3,48036.81067572186,3,0,1,42915.622297368915,0,-37399.11616190092,-1639.3361026429047,0
45,0,6,11939.077726570837,3,0,0,51033.261728099504,1,-29377.625701914127,-37758.55655470639,0
35,0,4,65314.59880944719,1,0,0,86801.41295447414,1,6532.525846075136,15521.532649559565,2
45,1,3,60146.676169168575,2,1,0,58517.999938247645,0,-21764.54788431371,10428.940783815255,0
68,0,6,4883.293362972862,3,0,1,89568.2330655778,0,9138.421139884595,-44916.92599070196,1
44,1,6,31961.782258475618,3,0,1,38021.11174055258,0,-42336.413541955415,-17701.27453774239,0
49,1,2,39503.36322767527,1,1,0,53070.69307895559,1,-27266.803976703624,-10199.794004278097,0
64,1,9,24806.026951296444,2,0,0,55477.87866426418,0,-24898.762603255498,-24903.487979696223,0
26,1,8,3867.0044018810136,4,0,1,148924.88266623951,0,68492.15396006191,-46091.2649317185,1
57,0,6,31882.18961060588,4,0,1,129608.76625226704,0,49250.704395611174,-18024.74451560141,1
49,0,1,79262.49014508285,3,1,1,127278.0888561008,0,47046.19845696652,29361.594124355957,2
37,1,2,36010.90885916426,4,1,1,81899.7865626651,0,1552.8876153341116,-13769.00146912071,1
45,0,4,32336.97552343533,1,0,0,75358.7253354397,1,-4997.933255854878,-17425.504387294342,1
50,0,7,94175.31379115843,3,1,1,19817.576310828474,0,-60374.223573298616,44560.50841130685,0
21,0,9,4163.07187145013,3,0,1,37625.72077098034,0,-42805.82501798291,-45498.83352899532,0
63,1,5,76728.8195641983,2,0,0,135348.55033694467,0,55109.88478763045,26806.442673471996,2
51,0,2,48309.359831434995,4,1,1,83589.79899644874,0,3275.642170239036,-1475.094228592432,1
65,0,1,94446.25075105407,2,0,1,148241.3563032054,0,68049.82264637736,44489.48036568412,2
20,0,1,39347.07441633918,3,1,0,92850.31967868698,1,12512.265298692233,-10462.006576698332,1
43,0,5,70804.23370055218,4,1,0,62848.19220346469,0,-17405.99226805658,21074.93019170622,0
25,0,7,6993.536439051484,2,0,0,48375.387224131475,1,-32048.659756613044,-42697.002974830175,0
23,0,9,92877.24255838813,4,0,0,138570.35308983803,0,58374.675599837836,42946.22948193049,2
33,0,9,34454.266679859255,3,1,1,61902.520654128966,0,-18448.452412258688,-15272.389845379716,0
41,0,8,52400.45757842865,3,1,0,30459.824013027,0,-49843.2508191008,2757.4623555015132,0
65,0,1,13848.160876296712,3,0,0,48956.21903388345,1,-31449.57747283521,-35843.949473573215,0
56,0,5,94555.78712202408,1,1,1,100387.24292222694,0,20196.170545792585,44726.44123958871,2
47,1,6,67297.04039298935,2,0,0,28621.461988240902,0,-51641.94000197432,17658.887507473883,0
62,0,6,5394.747683611223,2,0,0,22819.28943094351,1,-57608.92399476298,-44227.73585051853,0
30,1,4,15520.67791792834,3,1,0,74067.72434459494,1,-6333.707810402353,-34238.30472276919,1
22,0,1,39983.39976426497,2,0,1,21711.239610080756,0,-58624.868163935986,-9636.255893515532,0
42,1,3,21677.101238427174,3,1,1,65011.33605562101,0,-15373.670746172793,-28057.788077262205,0
37,1,4,30462.556951633054,2,0,1,55181.53402987843,0,-25180.044226825878,-19246.18892663952,0
35,0,4,99749.11608761764,4,0,1,64806.80570253922,0,-15370.311947443326,50014.49461228503,2
64,1,4,65864.86971498026,2,0,0,78290.36307244819,0,-1977.0284774260363,16094.464636008015,2
35,1,5,92221.7602314452,3,0,1,35946.05772548352,0,-44251.001286653955,42564.01521214768,0
19,1,9,43579.8374854329,2,0,1,71939.42088821936,0,-8387.288455495276,-6173.57742794403,0
27,0,4,71028.22844905678,4,0,0,60612.67769853469,0,-19640.902473492606,21304.876829264897,0
62,1,9,45969.02921612887,4,1,1,121366.29448689832,0,41045.772003211896,-3916.0069781608036,1
67,1,9,32822.45428550241,4,1,1,107256.48047968064,0,26901.00162850025,-17024.963997544113,1
64,0,1,51917.314650105625,3,0,1,132155.84948411625,0,51851.12772547231,2003.5271757525406,2
29,1,5,42731.10417874867,1,1,1,103661.35362425612,0,23332.27187830179,-7106.776199474189,1
64,1,9,98054.06486806936,3,1,1,26951.89316810528,0,-53229.60369002461,48420.24863059719,0
30,1,4,49616.64052164009,4,1,0,80990.78232897326,0,680.1156164200947,-160.8975636203686,2
67,0,5,81111.31328987954,2,1,0,113945.74379116716,0,33718.82374651753,31245.91178795731,2
64,1,4,66681.94682958485,4,1,0,127834.9867265438,0,47569.5952258367,16779.6125105474,2
28,0,2,47962.72372174225,1,0,1,35378.598290243084,0,-44936.31074003261,-1693.3533707349125,0
36,1,2,47415.00724663361,1,0,0,41290.37079491992,1,-39026.01760425034,-2256.80964512808,0
52,1,2,34189.01170620377,4,0,0,130713.69743445083,1,50361.774193561214,-15720.872784013045,1
56,1,1,10698.180763205612,3,0,1,77956.59875350475,0,-2457.688305869946,-39071.139996174046,1
43,1,3,76146.93289373167,1,0,0,73339.22180079507,0,-6900.773440638208,26389.675158217455,2
63,0,1,91809.4793200539,4,1,0,79176.12758169288,1,-1022.1823712117039,42036.62366853955,2
31,1,4,21795.485466011767,3,1,1,34266.59417189598,0,-46117.98845400594,-27857.537838484706,0
62,0,1,92567.34939291974,2,0,0,97869.10321333226,1,17672.745024923526,42744.71580648359,2
61,1,4,23230.421805827817,3,0,0,123116.31604283163,0,42735.239483265716,-26659.193694794867,1
41,0,3,53007.91019837752,1,1,1,127188.56797849266,0,46886.7677352413,3107.3456307967645,2
58,1,9,34362.19961271378,3,0,1,14252.974035807178,0,-66098.07514001528,-15237.57641769739,0
18,1,1,11450.87859122582,3,0,1,110126.48210378026,0,29714.085085215353,-38404.106092114955,1
68,0,8,5283.837495554733,2,1,1,22771.452673507774,0,-57657.0558843421,-44338.51826815482,0
60,0,9,36534.65321442274,4,0,1,145361.69020031812,0,65015.96098810564,-13414.243948817748,1
39,0,7,4734.386454943995,3,0,1,77513.72199488706,0,-2916.4438368303236,-45033.733875028054,1
40,0,1,10420.64375378513,2,0,1,118558.12027825056,0,38142.95018345716,-39456.78886460443,1
36,1,4,14229.75787979842,1,0,0,97060.07749101544,1,16655.12641737204,-35590.44372273755,1
35,0,1,191.57061789990547,4,0,1,143271.10925452056,0,62828.613771124816,-49751.63094287746,1
29,0,4,15325.221584365345,1,1,1,146312.11442535138,0,65909.90568702524,-34626.13115039556,1
45,0,3,57727.86803783746,4,0,0,49043.15673935413,0,-31245.798241672273,8035.370634616294,0
45,1,2,81952.31220959364,3,0,1,77601.66542746608,0,-2622.8864774068206,32183.68395124544,2
50,1,1,19342.995940806984,3,1,1,80593.66021725631,0,202.38300602960226,-30433.377374879823,1
36,1,6,8087.260384750028,4,0,1,34877.678420899974,0,-45543.408310981395,-41567.34150367229,0
45,1,7,72951.41984358722,1,0,0,136551.2759790495,0,56302.54770334078,23025.853756611898,2
69,0,6,816.2711457216031,1,1,0,58944.91203000061,1,-21495.620903987452,-48902.39067923926,0
66,1,9,73416.21020363813,1,1,0,22243.95061185251,1,-58003.134689301274,23795.017517831402,0
54,0,9,13111.72358668813,3,1,0,31634.60144942684,1,-48773.09467142416,-36534.260524472586,0
43,1,2,22828.50621194035,4,1,1,81862.54678693124,0,1480.5461852675217,-26951.258222172808,1
52,0,2,12006.991088802954,4,1,0,133435.94441199652,1,53024.945719001276,-37910.06350175051,1
51,0,9,24733.815705139452,1,0,0,97950.61332492308,0,17573.6291391204,-25088.794439001904,1
52,0,1,79817.59384617949,3,1,0,40076.40986084368,1,-40153.69325813828,30148.89458637301,0
57,0,5,13254.410512507577,4,1,1,51552.40897991465,0,-28854.977794569335,-36444.6108083624,0
33,0,1,99416.5632293534,4,1,0,146643.5119953267,1,66465.21869333794,49464.02993560839,2
55,1,7,32709.77760977919,1,1,1,17398.842862375404,0,-62956.61751373688,-16898.36931365104,0
30,0,9,92196.81255083288,1,0,1,149207.36598501657,0,69009.83898263318,42237.47787822631,2
